A,0.835051546,-0.020618557,0.608247423,-0.144329897,0.402061856,-0.309278351,0.278350515,-0.474226804,0.175257732,-0.680412371,0.608247423,-0.268041237,0.319587629,0,0.340206186,0,0.402061856,-0.082474227,0.773195876,-0.144329897,0.443298969,0.164948454,0.484536082,0.103092784,0.567010309,0.020618557,0.896907216,-0.041237113,0.587628866,0.24742268,0.649484536,0.18556701,0.75257732,0.12371134,1,0.082474227,0.81443299,0.24742268,0.855670103,0.226804124,0.896907216,0.206185567,-0.835051546,0.020618557,-0.608247423,-0.144329897,-0.298969072,-0.309278351,-0.113402062,-0.453608247,-0.010309278,-0.639175258,-0.422680412,-0.309278351,-0.072164948,-0.082474227,-0.175257732,-0.06185567,-0.319587629,-0.12371134,-0.567010309,-0.144329897,-0.154639175,0.12371134,-0.298969072,0.103092784,-0.443298969,0.041237113,-0.690721649,0.041237113,-0.298969072,0.288659794,-0.422680412,0.24742268,-0.546391753,0.164948454,-0.773195876,0.226804124,-0.484536082,0.412371134,-0.567010309,0.371134021,-0.670103093,0.288659794
A,0.854166667,-0.041666667,0.625,-0.1875,0.416666667,-0.354166667,0.270833333,-0.541666667,0.166666667,-0.729166667,0.583333333,-0.291666667,0.270833333,-0.041666667,0.3125,-0.020833333,0.395833333,-0.104166667,0.770833333,-0.166666667,0.395833333,0.125,0.458333333,0.083333333,0.5625,0,0.895833333,-0.041666667,0.5625,0.229166667,0.645833333,0.208333333,0.729166667,0.145833333,1,0.104166667,0.833333333,0.270833333,0.854166667,0.270833333,0.895833333,0.25,-0.854166667,0.041666667,-0.604166667,-0.125,-0.333333333,-0.3125,-0.125,-0.479166667,0,-0.6875,-0.541666667,-0.4375,-0.166666667,-0.208333333,-0.25,-0.125,-0.395833333,-0.166666667,-0.6875,-0.25,-0.25,0.020833333,-0.375,0.0625,-0.520833333,0,-0.791666667,-0.041666667,-0.395833333,0.208333333,-0.5,0.208333333,-0.625,0.145833333,-0.875,0.145833333,-0.583333333,0.354166667,-0.645833333,0.333333333,-0.770833333,0.270833333
A,0.855670103,-0.030927835,0.608247423,-0.154639175,0.402061856,-0.340206186,0.257731959,-0.525773196,0.154639175,-0.731958763,0.587628866,-0.278350515,0.257731959,-0.010309278,0.298969072,-0.010309278,0.381443299,-0.092783505,0.773195876,-0.154639175,0.381443299,0.154639175,0.463917526,0.113402062,0.567010309,0.010309278,0.896907216,-0.030927835,0.546391753,0.257731959,0.628865979,0.216494845,0.731958763,0.134020619,1,0.113402062,0.793814433,0.298969072,0.835051546,0.278350515,0.896907216,0.237113402,-0.855670103,0.030927835,-0.608247423,-0.134020619,-0.340206186,-0.319587629,-0.134020619,-0.484536082,-0.010309278,-0.670103093,-0.546391753,-0.422680412,-0.154639175,-0.195876289,-0.257731959,-0.113402062,-0.381443299,-0.154639175,-0.690721649,-0.237113402,-0.257731959,0.030927835,-0.360824742,0.051546392,-0.505154639,0.010309278,-0.793814433,-0.030927835,-0.402061856,0.216494845,-0.505154639,0.216494845,-0.628865979,0.154639175,-0.87628866,0.175257732,-0.567010309,0.360824742,-0.649484536,0.340206186,-0.75257732,0.278350515
A,0.838383838,-0.02020202,0.616161616,-0.161616162,0.414141414,-0.343434343,0.272727273,-0.525252525,0.171717172,-0.727272727,0.595959596,-0.282828283,0.272727273,-0.02020202,0.333333333,-0.02020202,0.393939394,-0.101010101,0.757575758,-0.161616162,0.393939394,0.141414141,0.474747475,0.080808081,0.555555556,0,0.898989899,-0.04040404,0.555555556,0.242424242,0.636363636,0.202020202,0.737373737,0.121212121,1,0.101010101,0.777777778,0.282828283,0.818181818,0.262626263,0.878787879,0.202020202,-0.838383838,0.02020202,-0.595959596,-0.141414141,-0.313131313,-0.323232323,-0.131313131,-0.484848485,0.01010101,-0.666666667,-0.515151515,-0.424242424,-0.131313131,-0.202020202,-0.232323232,-0.121212121,-0.353535354,-0.161616162,-0.656565657,-0.242424242,-0.212121212,0.02020202,-0.333333333,0.060606061,-0.474747475,0,-0.757575758,-0.04040404,-0.353535354,0.202020202,-0.474747475,0.202020202,-0.595959596,0.141414141,-0.818181818,0.161616162,-0.535353535,0.343434343,-0.616161616,0.323232323,-0.717171717,0.262626263
A,0.854166667,-0.020833333,0.625,-0.125,0.416666667,-0.3125,0.270833333,-0.479166667,0.145833333,-0.6875,0.604166667,-0.270833333,0.3125,0,0.354166667,0,0.416666667,-0.104166667,0.791666667,-0.166666667,0.4375,0.145833333,0.5,0.083333333,0.583333333,0,0.895833333,-0.0625,0.583333333,0.229166667,0.645833333,0.166666667,0.75,0.083333333,1,0.083333333,0.791666667,0.25,0.833333333,0.229166667,0.895833333,0.166666667,-0.854166667,0.020833333,-0.645833333,-0.145833333,-0.3125,-0.291666667,-0.125,-0.4375,-0.020833333,-0.625,-0.4375,-0.291666667,-0.0625,-0.0625,-0.166666667,-0.041666667,-0.3125,-0.104166667,-0.583333333,-0.125,-0.166666667,0.145833333,-0.291666667,0.145833333,-0.4375,0.0625,-0.6875,0.0625,-0.3125,0.3125,-0.416666667,0.270833333,-0.541666667,0.208333333,-0.791666667,0.25,-0.479166667,0.4375,-0.5625,0.395833333,-0.666666667,0.3125
A,0.841584158,-0.02970297,0.603960396,-0.168316832,0.405940594,-0.326732673,0.267326733,-0.485148515,0.168316832,-0.683168317,0.584158416,-0.247524752,0.267326733,0.00990099,0.306930693,0.00990099,0.386138614,-0.089108911,0.762376238,-0.128712871,0.405940594,0.168316832,0.465346535,0.108910891,0.564356436,0.02970297,0.900990099,0.00990099,0.564356436,0.267326733,0.623762376,0.227722772,0.722772277,0.148514851,1,0.128712871,0.801980198,0.306930693,0.821782178,0.287128713,0.881188119,0.247524752,-0.841584158,0.02970297,-0.603960396,-0.128712871,-0.306930693,-0.306930693,-0.108910891,-0.425742574,0.00990099,-0.623762376,-0.485148515,-0.366336634,-0.108910891,-0.168316832,-0.207920792,-0.108910891,-0.346534653,-0.148514851,-0.623762376,-0.188118812,-0.188118812,0.04950495,-0.326732673,0.069306931,-0.465346535,0.00990099,-0.722772277,0.00990099,-0.326732673,0.207920792,-0.445544554,0.207920792,-0.564356436,0.148514851,-0.801980198,0.188118812,-0.485148515,0.366336634,-0.564356436,0.326732673,-0.683168317,0.267326733
A,0.841584158,0.00990099,0.603960396,-0.128712871,0.405940594,-0.326732673,0.267326733,-0.504950495,0.148514851,-0.702970297,0.584158416,-0.287128713,0.267326733,-0.02970297,0.306930693,-0.00990099,0.405940594,-0.108910891,0.762376238,-0.168316832,0.386138614,0.148514851,0.465346535,0.108910891,0.564356436,0.00990099,0.881188119,-0.02970297,0.544554455,0.247524752,0.623762376,0.207920792,0.722772277,0.148514851,1,0.108910891,0.762376238,0.306930693,0.801980198,0.287128713,0.861386139,0.227722772,-0.841584158,-0.00990099,-0.623762376,-0.168316832,-0.326732673,-0.326732673,-0.128712871,-0.465346535,-0.00990099,-0.643564356,-0.504950495,-0.366336634,-0.128712871,-0.188118812,-0.227722772,-0.128712871,-0.366336634,-0.168316832,-0.643564356,-0.207920792,-0.207920792,0.02970297,-0.326732673,0.04950495,-0.465346535,-0.00990099,-0.742574257,-0.00990099,-0.346534653,0.188118812,-0.445544554,0.188118812,-0.564356436,0.128712871,-0.821782178,0.168316832,-0.504950495,0.346534653,-0.564356436,0.306930693,-0.683168317,0.247524752
A,0.826923077,0.009615385,0.615384615,-0.125,0.423076923,-0.336538462,0.288461538,-0.509615385,0.173076923,-0.682692308,0.576923077,-0.317307692,0.288461538,-0.086538462,0.346153846,-0.048076923,0.423076923,-0.125,0.769230769,-0.201923077,0.423076923,0.086538462,0.5,0.067307692,0.576923077,-0.009615385,0.903846154,-0.067307692,0.596153846,0.201923077,0.673076923,0.201923077,0.75,0.163461538,1,0.067307692,0.826923077,0.259615385,0.846153846,0.278846154,0.884615385,0.278846154,-0.826923077,-0.009615385,-0.596153846,-0.163461538,-0.307692308,-0.317307692,-0.115384615,-0.451923077,0.019230769,-0.625,-0.461538462,-0.413461538,-0.115384615,-0.201923077,-0.192307692,-0.144230769,-0.326923077,-0.182692308,-0.596153846,-0.259615385,-0.192307692,-0.009615385,-0.307692308,0.028846154,-0.442307692,-0.028846154,-0.692307692,-0.067307692,-0.326923077,0.163461538,-0.442307692,0.163461538,-0.538461538,0.105769231,-0.769230769,0.105769231,-0.480769231,0.278846154,-0.557692308,0.259615385,-0.673076923,0.201923077
A,0.843137255,0.009803922,0.607843137,-0.12745098,0.411764706,-0.323529412,0.274509804,-0.5,0.156862745,-0.696078431,0.588235294,-0.323529412,0.274509804,-0.068627451,0.333333333,-0.049019608,0.431372549,-0.147058824,0.764705882,-0.205882353,0.392156863,0.107843137,0.490196078,0.068627451,0.588235294,-0.029411765,0.901960784,-0.068627451,0.549019608,0.205882353,0.647058824,0.18627451,0.764705882,0.12745098,1,0.088235294,0.784313725,0.284313725,0.823529412,0.264705882,0.901960784,0.225490196,-0.843137255,-0.009803922,-0.607843137,-0.166666667,-0.333333333,-0.323529412,-0.117647059,-0.460784314,0,-0.637254902,-0.490196078,-0.441176471,-0.117647059,-0.205882353,-0.215686275,-0.12745098,-0.352941176,-0.18627451,-0.62745098,-0.284313725,-0.215686275,-0.009803922,-0.333333333,0.029411765,-0.470588235,-0.029411765,-0.725490196,-0.088235294,-0.352941176,0.147058824,-0.470588235,0.166666667,-0.568627451,0.107843137,-0.803921569,0.107843137,-0.509803922,0.284313725,-0.588235294,0.264705882,-0.705882353,0.205882353
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,0.0625,-0.4375,0,-0.78125,-0.125,-1,-0.3125,-0.0625,0.375,-0.46875,0.875,-0.5,0.84375,-0.4375,0.71875,0,0.40625,-0.53125,0.90625,-0.53125,0.78125,-0.40625,0.625,-0.03125,0.375,-0.5625,0.8125,-0.5,0.75,-0.34375,0.59375,-0.09375,0.34375,-0.5,0.65625,-0.5,0.625,-0.40625,0.59375
